"taxonid","kingdom_name","phylum_name","class_name","order_name","family_name","genus_name","scientific_name","taxonomic_authority","infra_rank","infra_name","population","category","main_common_name"
62148584,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Melanargia","Melanargia titea","Klug, 1832",NA,NA,NA,"LC","Levantine Marbled White"
62148586,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Pseudochazara","Pseudochazara williamsi","Romei, 1927",NA,NA,NA,"LC","Nevada Grayling"
62148588,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Hypolimnas","Hypolimnas misippus","(Linnaeus, 1764)",NA,NA,NA,"NA","Common Diadem"
62148591,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Callophrys","Callophrys paulae","Pfeiffer, 1932",NA,NA,NA,"LC","Pfeiffer's Green Hairstreak"
62148593,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Melitaea","Melitaea persea","Kollar, 1849",NA,NA,NA,"LC","Persian Fritillary"
62148595,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus atlanticus","(Elwes, 1905)",NA,NA,NA,"NT","Atlas Blue"
62148597,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Pyrgus","Pyrgus melotis","(Duponchel, 1832)",NA,NA,NA,"LC","Aegean Skipper"
62148600,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Coenonympha","Coenonympha arcanioides","(Pierret, 1837)",NA,NA,NA,"LC","Moroccan Pearly Heath"
62148603,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Muschampia","Muschampia mohammed","(Oberthür, 1887)",NA,NA,NA,"DD","Barbary Skipper"
62148606,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus myrrha","(Herrich-Schäffer, 1851)",NA,NA,NA,"LC","Large Turan Blue"
62148609,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Pseudochazara","Pseudochazara atlantis","(Austaut, 1905)",NA,NA,NA,"LC","Moroccan Grayling"
62148612,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Apharitis","Apharitis zohra","(Donzel, 1847)",NA,NA,NA,"DD","Donzel's Silver-line"
62148615,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Iolana","Iolana alfierii","Wiltshire, 1948",NA,NA,NA,"VU","Burning Bush Blue"
62148617,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Euchloe","Euchloe falloui","(Allard, 1867)",NA,NA,NA,"LC","Scarce Green-striped White"
62148620,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Pyronia","Pyronia janiroides","(Herrich-Schäffer, 1851)",NA,NA,NA,"DD","False Meadow Brown"
62148623,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Satyrus","Satyrus amasinus","Staudinger, 1861",NA,NA,NA,"LC","Amasian Satyr"
62148627,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Muschampia","Muschampia poggei","Lederer, 1858",NA,NA,NA,"LC","Pogge's Skipper"
62148630,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Colotis","Colotis chrysonome","(Klug, 1829)",NA,NA,NA,"NA","Golden Arab"
62148633,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Colotis","Colotis fausta","(Olivier, 1801)",NA,NA,NA,"LC","Large Salmon Arab"
62148636,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Satyrium","Satyrium abdominalis","(Gerhard, 1850)",NA,NA,NA,"LC","Gerhard's Black Hairstreak"
62148638,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Aricia","Aricia crassipuncta","(Christoph, 1893)",NA,NA,NA,"LC","Anatolian Blue Argus"
62148641,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Melitaea","Melitaea deserticola","Oberthür, 1876",NA,NA,NA,"LC","Desert Fritillary"
62148643,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus actis","(Herrich-Schäffer, 1851)",NA,NA,NA,"DD","Actis Blue"
62148646,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Plebejus","Plebejus philbyi","Graves, 1925",NA,NA,NA,"LC","Grave's Zephyr Blue"
62148648,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus ossmar","(Gerhard, 1853)",NA,NA,NA,"LC","Anatolian Chalk-hill Blue"
62148651,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Spialia","Spialia doris","(Walker, 1870)",NA,NA,NA,"LC","Aden Skipper"
62148654,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Apharitis","Apharitis myrmecophila","(Dumont, 1922)",NA,NA,NA,"NA","Desert leopard"
62148657,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Tarucus","Tarucus rosaceus","(Austaut, 1885)",NA,NA,NA,"LC","Mediterranean Tiger Blue"
62148660,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus phyllis","(Christoph, 1876)",NA,NA,NA,"LC","Van Blue"
62148663,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Muschampia","Muschampia proteides","(Wagner, 1929)",NA,NA,NA,"LC","Anatolian Skipper"
62148665,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus wagneri","(Forster, 1956)",NA,NA,NA,"DD","Wagner's Blue"
62148668,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus syriacus","(Tutt, 1910)",NA,NA,NA,"DD","Lebanese Adonis Blue"
62148670,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus cornelia","(Freyer, 1850)",NA,NA,NA,"LC","Small Anatolian Blue"
62148672,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Coenonympha","Coenonympha saadi","(Kollar, 1849)",NA,NA,NA,"LC","Saadi's Heath"
62148675,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Anthocharis","Anthocharis belia","(Linnaeus, 1767)",NA,NA,NA,"LC","Moroccan Orange Tip"
62148678,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Hipparchia","Hipparchia caroli","(Rothschild, 1933)",NA,NA,NA,"LC","Moroccan Rock Grayling"
62148681,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus punctiferus","(Oberthür, 1876)",NA,NA,NA,"LC","Spotted Adonis Blue"
62148683,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus cilicius","(Carbonell, 1998)",NA,NA,NA,"DD","Cilician Blue"
62148685,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Coenonympha","Coenonympha fettigii","Oberthür, 1874",NA,NA,NA,"LC","Moroccan Dusky Heath"
62148687,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Pontia","Pontia glauconome","(Klug, 1829)",NA,NA,NA,"LC","Desert White"
62148689,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Lasiommata","Lasiommata meadewaldoi","(Rothschild, 1917)",NA,NA,NA,"EN","Moroccan Wall Brown"
62148692,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Deudorix","Deudorix livia","(Klug, 1834)",NA,NA,NA,"LC","Pomegranate Hairstreak"
62148695,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Chazara","Chazara bischoffii","(Herrich-Schäffer, 1846)",NA,NA,NA,"LC","Orange Hermit"
62148698,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Euphydryas","Euphydryas orientalis","(Herrich-Schäffer, 1845)",NA,NA,NA,"DD","Steppe Fritillary"
62148701,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Lycaena","Lycaena phoebus","(Blachier, 1905)",NA,NA,NA,"LC","Moroccan Copper"
62148704,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Melanargia","Melanargia lucasi","(Rambur, 1839)",NA,NA,NA,"LC","Moroccan Marbled White"
62148707,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Satyrium","Satyrium myrtale","(Klug, 1834)",NA,NA,NA,"NA","Rebel's Hairstreak"
62148710,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Tomares","Tomares nesimachus","(Oberthür, 1894)",NA,NA,NA,"LC","Levantine Vernal Copper"
62148713,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Apharitis","Apharitis allardi","(Oberthür, 1909)",NA,NA,NA,"LC","Allard's Silver-line"
62148716,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus carmon","(Herrich-Schäffer, 1951)",NA,NA,NA,"LC","Gerhard's Blue"
62148719,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus mithridates","Staudinger, 1878",NA,NA,NA,"DD","Mithridates"
62148721,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Hipparchia","Hipparchia ellena","(Oberthür, 1894)",NA,NA,NA,"DD","Algerian Grayling"
62148724,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Berberia","Berberia abdelkader","(Pierret, 1837)",NA,NA,NA,"LC","Giant Grayling"
62148727,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Arethusana","Arethusana aksouali","Wyatt, 1952",NA,NA,NA,"EN","Atlas Grayling"
62148729,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Lycaena","Lycaena ochimus","(Herrich-Schäffer, 1851)",NA,NA,NA,"LC","Turkish Fiery Copper"
62148732,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Argynnis","Argynnis auresiana","Frühstorfer, 1908",NA,NA,NA,"LC","False Grayling"
62148734,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Euchloe","Euchloe pechi","Staudinger, 1885",NA,NA,NA,"DD","Algerian Dappled White"
62148736,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Plebejus","Plebejus vogelii","(Oberthür, 1920)",NA,NA,NA,"EN","Vogel's Blue"
62148738,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus larseni","(Carbonell, 1994)",NA,NA,NA,"DD","Lebanon Beautiful Blue"
62148740,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Colotis","Colotis phisadia","Godart, 1819",NA,NA,NA,"NA","Blue-spotted Arab"
62148742,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Proterebia","Proterebia phegea","(Borkhausen, 1788)",NA,NA,NA,"LC","Dalmatian Ringlet"
62148744,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Aricia","Aricia bassoni","Larsen, 1974",NA,NA,NA,"DD","Steely Argus"
62148746,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Eogenes","Eogenes alcides","(Herrich-Schäffer, 1852)",NA,NA,NA,"LC","Alcides Skipper"
62148749,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Junonia","Junonia orithya","(Linnaeus, 1758)",NA,NA,NA,"NA","Blue Pansy"
62148753,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Hipparchia","Hipparchia blachieri","(Frühstorfer, 1908)",NA,NA,NA,"LC","Sicilian Grayling"
62148755,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus hopfferi","(Herrich-Schäffer, 1851)",NA,NA,NA,"LC","Hoppfer's Blue"
62148758,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PAPILIONIDAE","Zerynthia","Zerynthia cassandra","(Geyer, 1830)",NA,NA,NA,"LC","Italian Festoon"
62148761,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Leptidea","Leptidea juvernica","Williams, 1946",NA,NA,NA,"LC","Cryptic Wood White"
62148763,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Berberia","Berberia lambessanus","(Staudinger, 1901)",NA,NA,NA,"DD","Dark Giant Grayling"
62148766,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Pseudophilotes","Pseudophilotes jordanicus","Benyamini, 2000",NA,NA,NA,"DD","Jordan Blue"
62148768,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Glaucopsyche","Glaucopsyche astraea","(Freyer, 1852)",NA,NA,NA,"LC","Anatolian Green-underside Blue"
62148771,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus schuriani","(Rose, 1978)",NA,NA,NA,"DD","Schurian's Blue"
62148774,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PAPILIONIDAE","Papilio","Papilio demoleus","Linnaeus, 1758",NA,NA,NA,"NA","Lime Swallowtail"
62148776,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus celina","(Austaut, 1879)",NA,NA,NA,"LC","Southern Common Blue"
62148778,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Pseudophilotes","Pseudophilotes fatma","(Oberthür, 1890)",NA,NA,NA,"EN","Fatma's Blue"
62148780,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Melitaea","Melitaea punica","Oberthür, 1876",NA,NA,NA,"LC","Algerian Fritillary"
62148782,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Melitaea","Melitaea ornata","Christoph, 1893",NA,NA,NA,"LC","Eastern Knapweed Fritillary"
62148784,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Plebejus","Plebejus allardii","(Oberthür, 1874)",NA,NA,NA,"LC","Allard's Blue"
62148787,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Coenonympha","Coenonympha vaucheri","Blachier, 1905",NA,NA,NA,"NT","Vaucher's Heath"
62148789,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus isauricoides","Graves, 1923",NA,NA,NA,"DD","Lebanon Mountain Blue"
62148791,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Pieris","Pieris segonzaci","Le Cerf, 1923",NA,NA,NA,"VU","Moroccan Green-veined White"
62148793,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Muschampia","Muschampia nomas","(Lederer, 1855)",NA,NA,NA,"LC","Syrian Skipper"
62148796,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Muschampia","Muschampia leuzeae","(Oberthür, 1881)",NA,NA,NA,"DD","Algerian Grizzled Skipper"
62148799,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus menalcas","(Freyer, 1837)",NA,NA,NA,"LC","Turkish Furry Blue"
